metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_failed,1626723728,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723728,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723728,142.000000,,,,,,,,,default,,,,,,
data_received,1626723728,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723728,1036.802430,,,,,,,,,default,,,,,,
iterations,1626723728,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723728,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723728,20.720353,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723728,9.802947,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723728,9.607083,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723728,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723728,0.129545,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723728,20.322533,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723728,0.268275,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723728,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723728,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1031.405407,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,22.884449,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,11.594479,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,11.403359,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.195570,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,22.115712,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.573167,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1036.574326,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,22.080639,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,12.918496,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,12.731241,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.180802,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,21.048026,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.851811,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1037.901810,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,22.407639,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,9.838240,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,9.662139,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.242511,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,21.860516,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.304612,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1626723729,8.000000,,,,,,,,,,,,,,,
vus_max,1626723729,10.000000,,,,,,,,,,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1034.210625,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1032.642314,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,21.943897,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,11.072310,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,10.936770,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.192430,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,21.480152,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.271315,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,22.387675,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,9.928204,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,9.788543,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.202216,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,21.229980,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.955479,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1031.912243,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,23.311272,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,9.746202,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,9.590651,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.190912,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,22.719388,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,0.400972,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723729,142.000000,,,,,,,,,default,,,,,,
data_received,1626723729,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723729,1033.981583,,,,,,,,,default,,,,,,
iterations,1626723729,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723729,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723729,21.199321,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723729,9.778831,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723729,9.605707,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723729,0.183255,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723729,19.992436,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723729,1.023630,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723729,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723729,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723730,142.000000,,,,,,,,,default,,,,,,
data_received,1626723730,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723730,1031.315991,,,,,,,,,default,,,,,,
iterations,1626723730,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723730,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723730,20.303972,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723730,12.352775,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723730,12.203195,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723730,0.222476,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723730,19.632062,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723730,0.449434,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723730,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723730,142.000000,,,,,,,,,default,,,,,,
data_received,1626723730,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723730,1035.721531,,,,,,,,,default,,,,,,
iterations,1626723730,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723730,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723730,22.727203,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723730,11.311617,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723730,11.112568,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723730,0.253454,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723730,21.745639,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723730,0.728110,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723730,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723730,142.000000,,,,,,,,,default,,,,,,
data_received,1626723730,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723730,1036.197081,,,,,,,,,default,,,,,,
iterations,1626723730,1.000000,,,,,,,,,default,,,,,,
http_reqs,1626723730,1.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_duration,1626723730,22.421148,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_blocked,1626723730,11.601757,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_connecting,1626723730,11.429563,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_tls_handshaking,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_sending,1626723730,0.265965,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_waiting,1626723730,21.915607,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_receiving,1626723730,0.239576,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
http_req_failed,1626723730,0.000000,,,,true,,GET,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,HTTP/1.1,default,,200,,,http://195.148.21.10:5000/authentication?name=test-service&capabilities=cpu&expiry=1,
checks,1626723730,1.000000,status was 200,,,,,,,,default,,,,,,
data_sent,1626723730,142.000000,,,,,,,,,default,,,,,,
data_received,1626723730,465.000000,,,,,,,,,default,,,,,,
iteration_duration,1626723730,1033.163667,,,,,,,,,default,,,,,,
